,code,tradeStatus,code_name
3575,sz.300514,1,友讯达
3576,sz.300515,1,三德科技
3577,sz.300516,1,久之洋
3578,sz.300517,1,海波重科
3579,sz.300518,1,盛讯达
3580,sz.300519,1,新光药业
3581,sz.300520,1,科大国创
3582,sz.300521,1,爱司凯
3583,sz.300522,1,世名科技
3584,sz.300523,1,辰安科技
3585,sz.300525,1,博思软件
3586,sz.300526,1,中潜股份
3587,sz.300527,1,中国应急
3588,sz.300528,1,幸福蓝海
3589,sz.300529,1,健帆生物
3590,sz.300530,1,达志科技
3591,sz.300531,1,优博讯
3592,sz.300532,1,今天国际
3593,sz.300533,1,冰川网络
3594,sz.300534,1,陇神戎发
3595,sz.300535,1,达威股份
3596,sz.300536,1,农尚环境
3597,sz.300537,1,广信材料
3598,sz.300538,1,同益股份
3599,sz.300539,1,横河模具
3600,sz.300540,1,深冷股份
3601,sz.300541,1,先进数通
3602,sz.300542,1,新晨科技
3603,sz.300543,1,朗科智能
3604,sz.300545,1,联得装备
3605,sz.300546,1,雄帝科技
3606,sz.300547,1,川环科技
3607,sz.300548,1,博创科技
3608,sz.300549,1,优德精密
3609,sz.300550,1,和仁科技
3610,sz.300551,1,古鳌科技
3611,sz.300552,1,万集科技
3612,sz.300553,1,集智股份
3613,sz.300554,1,三超新材
3614,sz.300555,1,路通视信
3615,sz.300556,1,丝路视觉
3616,sz.300557,1,理工光科
3617,sz.300558,1,贝达药业
3618,sz.300559,1,佳发教育
3619,sz.300560,1,中富通
3620,sz.300561,1,汇金科技
3621,sz.300562,1,乐心医疗
3622,sz.300563,1,神宇股份
3623,sz.300565,1,科信技术
3624,sz.300566,1,激智科技
3625,sz.300567,1,精测电子
3626,sz.300568,1,星源材质
3627,sz.300569,1,天能重工
3628,sz.300570,1,太辰光
3629,sz.300571,1,平治信息
3630,sz.300572,1,安车检测
3631,sz.300573,1,兴齐眼药
3632,sz.300575,1,中旗股份
3633,sz.300576,1,容大感光
3634,sz.300577,1,开润股份
3635,sz.300578,1,会畅通讯
3636,sz.300579,1,数字认证
3637,sz.300580,1,贝斯特
3638,sz.300581,1,晨曦航空
3639,sz.300582,1,英飞特
3640,sz.300583,1,赛托生物
3641,sz.300584,1,海辰药业
3642,sz.300585,1,奥联电子
3643,sz.300586,1,美联新材
3644,sz.300587,1,天铁股份
3645,sz.300588,1,熙菱信息
3646,sz.300589,1,江龙船艇
3647,sz.300590,1,移为通信
3648,sz.300591,1,万里马
3649,sz.300592,1,华凯创意
3650,sz.300593,1,新雷能
3651,sz.300595,1,欧普康视
3652,sz.300596,1,利安隆
3653,sz.300597,1,吉大通信
3654,sz.300598,1,诚迈科技
3655,sz.300599,1,雄塑科技
3656,sz.300600,1,瑞特股份
3657,sz.300601,1,康泰生物
3658,sz.300602,1,飞荣达
3659,sz.300603,1,立昂技术
3660,sz.300604,1,长川科技
3661,sz.300605,1,恒锋信息
3662,sz.300606,1,金太阳
3663,sz.300607,1,拓斯达
3664,sz.300608,1,思特奇
3665,sz.300609,1,汇纳科技
3666,sz.300610,1,晨化股份
3667,sz.300611,1,美力科技
3668,sz.300612,1,宣亚国际
3669,sz.300613,1,富瀚微
3670,sz.300615,1,欣天科技
3671,sz.300616,1,尚品宅配
3672,sz.300617,1,安靠智电
3673,sz.300618,1,寒锐钴业
3674,sz.300619,1,金银河
3675,sz.300620,1,光库科技
3676,sz.300621,1,维业股份
3677,sz.300622,1,博士眼镜
3678,sz.300623,1,捷捷微电
3679,sz.300624,1,万兴科技
3680,sz.300625,1,三雄极光
3681,sz.300626,1,华瑞股份
3682,sz.300627,1,华测导航
3683,sz.300628,1,亿联网络
3684,sz.300629,1,新劲刚
3685,sz.300630,1,普利制药
3686,sz.300631,1,久吾高科
3687,sz.300632,1,光莆股份
3688,sz.300633,1,开立医疗
3689,sz.300634,1,彩讯股份
3690,sz.300635,1,中达安
3691,sz.300636,1,同和药业
3692,sz.300637,1,扬帆新材
3693,sz.300638,1,广和通
3694,sz.300639,1,凯普生物
3695,sz.300640,1,德艺文创
3696,sz.300641,1,正丹股份
3697,sz.300642,1,透景生命
3698,sz.300643,1,万通智控
3699,sz.300644,1,南京聚隆
3700,sz.300645,1,正元智慧
3701,sz.300647,1,超频三
3702,sz.300648,1,星云股份
3703,sz.300649,1,杭州园林
3704,sz.300650,1,太龙照明
3705,sz.300651,1,金陵体育
3706,sz.300652,1,雷迪克
3707,sz.300653,1,正海生物
3708,sz.300654,1,世纪天鸿
3709,sz.300655,1,晶瑞股份
3710,sz.300656,1,民德电子
3711,sz.300657,1,弘信电子
3712,sz.300658,1,延江股份
3713,sz.300659,1,中孚信息
3714,sz.300660,1,江苏雷利
3715,sz.300661,1,圣邦股份
3716,sz.300662,1,科锐国际
3717,sz.300663,1,科蓝软件
3718,sz.300664,1,鹏鹞环保
3719,sz.300665,1,飞鹿股份
3720,sz.300666,1,江丰电子
3721,sz.300667,0,必创科技
3722,sz.300668,1,杰恩设计
3723,sz.300669,1,沪宁股份
3724,sz.300670,1,大烨智能
3725,sz.300671,1,富满电子
3726,sz.300672,1,国科微
3727,sz.300673,1,佩蒂股份
3728,sz.300674,1,宇信科技
3729,sz.300675,1,建科院
3730,sz.300676,1,华大基因
3731,sz.300677,1,英科医疗
3732,sz.300678,1,中科信息
3733,sz.300679,1,电连技术
3734,sz.300680,1,隆盛科技
3735,sz.300681,1,英搏尔
3736,sz.300682,1,朗新科技
3737,sz.300683,1,海特生物
3738,sz.300684,1,中石科技
3739,sz.300685,1,艾德生物
3740,sz.300686,1,智动力
3741,sz.300687,1,赛意信息
3742,sz.300688,1,创业黑马
3743,sz.300689,1,澄天伟业
3744,sz.300690,1,双一科技
3745,sz.300691,1,联合光电
3746,sz.300692,1,中环环保
3747,sz.300693,1,盛弘股份
3748,sz.300694,1,蠡湖股份
3749,sz.300695,1,兆丰股份
3750,sz.300696,1,爱乐达
3751,sz.300697,1,电工合金
3752,sz.300698,1,万马科技
3753,sz.300699,1,光威复材
3754,sz.300700,1,岱勒新材
3755,sz.300701,1,森霸传感
3756,sz.300702,1,天宇股份
3757,sz.300703,1,创源文化
3758,sz.300705,1,九典制药
3759,sz.300706,1,阿石创
3760,sz.300707,1,威唐工业
3761,sz.300708,1,聚灿光电
3762,sz.300709,1,精研科技
3763,sz.300710,1,万隆光电
3764,sz.300711,1,广哈通信
3765,sz.300712,1,永福股份
3766,sz.300713,1,英可瑞
3767,sz.300715,1,凯伦股份
3768,sz.300716,1,国立科技
3769,sz.300717,1,华信新材
3770,sz.300718,1,长盛轴承
3771,sz.300719,1,安达维尔
3772,sz.300720,1,海川智能
3773,sz.300721,1,怡达股份
3774,sz.300722,1,新余国科
3775,sz.300723,1,一品红
3776,sz.300724,1,捷佳伟创
3777,sz.300725,1,药石科技
3778,sz.300726,1,宏达电子
3779,sz.300727,1,润禾材料
3780,sz.300729,1,乐歌股份
3781,sz.300730,1,科创信息
3782,sz.300731,1,科创新源
3783,sz.300732,1,设研院
3784,sz.300733,1,西菱动力
3785,sz.300735,1,光弘科技
3786,sz.300736,1,百邦科技
3787,sz.300737,1,科顺股份
3788,sz.300738,1,奥飞数据
3789,sz.300739,1,明阳电路
3790,sz.300740,1,御家汇
3791,sz.300741,1,华宝股份
3792,sz.300742,1,越博动力
3793,sz.300743,1,天地数码
3794,sz.300745,1,欣锐科技
3795,sz.300746,1,汉嘉设计
3796,sz.300747,1,锐科激光
3797,sz.300748,1,金力永磁
3798,sz.300749,1,顶固集创
3799,sz.300750,1,宁德时代
3800,sz.300751,1,迈为股份
3801,sz.300752,1,隆利科技
3802,sz.300753,1,爱朋医疗
3803,sz.300755,1,华致酒行
3804,sz.300756,1,中山金马
3805,sz.300757,1,罗博特科
3806,sz.300758,1,七彩化学
3807,sz.300759,1,康龙化成
3808,sz.300760,1,迈瑞医疗
3809,sz.300761,1,立华股份
